,03660196C,03660356C,03660445B,03660447B,03660501B,03660502B,03660555B,03660598B,03660602B,04240076F,04240106F,04240120C,04240151B,05320003B,05320011B,05320012B,05320093C,05320100B,05320102B,05320108C,05320114C,05320119C,05320132B,05320141B,05320143B,05320146B,05320179B,05320184B,05320188B,05320191B,05320196B,05320205B,05320216B,05320217B,05320220B,05320229B,05320232B,05320234B,05320239B,05320243B,05320286B,05320302B,05320328B,05320353C,05320372C,05320381B,05320384B,05320385B,05320388B,05320393B,05320399C,05320410C,05320420B,05320424B,05320425B,05320435B,05320436B,05320444B,05320446B,05320449B,05320452B,05320459B,05420099C,05420129C,05420135C,05420138C,05420145C,05420159C,05420169C,05420180C,05420199C,05420211C,10A,12A,13A,15A,16A,19A,22A,24A,25A,2A,34A,6A,7A,9A,Pt1-baseline,Pt2-baseline,Pt3-baseline,Pt4-baseline,Pt5-baseline,Pt6-baseline,Pt8-baseline,Pt9-baseline,Pt10-baseline,Pt15-baseline,Pt16-baseline,Pt17-baseline
ISG15,2.705788606,2.848806746,0.928823618,2.283265998,14.68303801,2.850253171,0.677010908,6.029167157,6.849191743,3.049912822,0.601952525,1.670153811,0.150030938,11.50734462,1.494180131,2.110688508,1.720232039,3.727559883,0.148596366,14.00000459,4.135082413,0.435681727,3.246199021,1.451478108,0.658693719,0.392781611,6.835532344,0.604055968,1.40690773,2.956377045,2.025431001,3.091854786,13.30794739,2.055072356,1.919544168,0.858777376,1.082129103,1.778514727,4.874988078,2.672734587,0.440998383,11.51476882,0.840855565,1.83677006,12.56547705,1.758459462,0.44378139,9.665727212,2.071343731,2.080083099,13.51701176,0.565128144,2.138510474,0.625704288,2.682069362,1.668817516,5.67915468,2.937523066,0.807836616,26.7503044,4.290618716,1.318554333,2.463862334,1.17252641,0.77724477,1.351887523,3.933243743,1.385809403,7.660824972,2.025429865,2.110843885,0.282697691,72.45,291.14,119.48,22.86,7.88,150.48,8.55,165.47,21.46,52.8,17.69,130.55,26.17,11.72,26.5052,19.1329,67.21455,34.1907,61.5943,33.04103333,97.95245,77.0614,831.2345,38.9651,134.7483333,76.82136667
C12orf57,40.32927557,54.78872916,15.97530144,58.98986793,16.68660243,12.58740534,36.2569298,25.63385709,13.74642196,29.84744185,29.65642241,24.82450889,58.82828924,19.8291306,20.71274821,27.92230971,16.0106055,17.51975985,14.12006921,44.75756151,29.45363052,8.959834041,14.31281174,29.2220431,14.33536694,12.91991571,32.91314583,12.54609811,36.68006416,25.94609854,19.1515431,19.47955955,10.09239141,21.41770721,29.71021811,18.60815868,24.33259503,22.14190479,25.56187203,20.17079383,34.97406801,24.90516233,13.18870521,25.12569711,31.61883737,37.50632679,22.05959927,23.59695729,27.36301078,29.80366614,13.68895336,29.33299015,24.63976794,21.94532481,20.96090702,17.31196668,21.32707348,22.63294057,38.01872443,17.54384887,11.27564251,9.122713164,6.041897709,20.08585774,10.05279896,29.58372245,28.93537033,22.89125882,19.77218086,13.53234649,27.67963739,8.996272927,51.89,499.85,258.49,110.92,106.31,564.49,98.18,102.48,103.15,216.79,521.88,191.85,413.46,630.31,187.915,139.5305,242.3055,390.002,319.172,118.579,248.865,383.954,454.149,368.6425,326.136,106.6864667
GPX4,30.47641697,56.70338988,38.69587007,21.08213965,33.40964762,31.25918283,36.21124478,62.84255955,32.61972499,35.23423386,22.57913208,35.85648181,44.09286181,38.59016706,33.5440423,35.69381915,49.28179591,38.47331313,21.61018482,50.55161336,75.11437654,27.16928112,22.86579343,42.45327033,22.35748052,19.30819953,50.5019953,28.10823067,33.55563771,33.04913282,44.1863631,51.03154336,9.36833666,34.53138311,44.91913136,24.66177013,28.47919671,50.24391347,39.38554703,46.71640433,47.18151842,41.00302723,45.01040825,42.70567777,35.9179242,39.11758863,25.1477623,50.11602111,50.05826055,45.14034654,25.26983118,35.7368759,27.4303011,38.95265347,40.38180464,36.20446982,20.7979575,23.44253058,22.65937985,87.55448243,22.32143975,33.45620838,0.0,15.52896046,44.24015138,32.67592311,65.32605118,35.72943486,30.44692513,59.11352691,51.13834576,20.46985147,117.25,323.39,497.07,174.12,223.81,575.32,178.86,146.95,222.38,232.14,487.6,267.67,361.61,366.83,102.8645,223.5395,165.8825,278.494,408.7555,166.4616667,263.1405,120.796,455.956,82.8186,132.0666667,171.255
C3,73.11387192,244.7139938,270.7699191,32.09181338,60.75160831,192.8767337,141.0267264,62.10102601,58.47997532,464.9049976,84.81415705,5.410231339,10.99776484,74.33957898,317.4176616,208.8379049,63.1618215,33.54812806,15.87452561,470.7201466,25.48670947,8.089621473,242.1495444,361.074264,140.8162635,7.739360852,13.01603751,326.0047193,20.64426162,149.9899145,99.08931521,200.0784444,2.339707887,4.088144947,21.978483,23.66663173,76.89898313,43.77066005,230.7237566,201.3264443,14.65199069,54.07153774,21.71807074,65.70361582,42.78623636,43.84071671,13.04668857,93.84166892,328.8276261,45.64183123,116.8969172,72.64226421,114.4152178,543.9360507,141.7892845,83.53682841,231.7057334,172.2078027,2.097893609,53.41484543,16.01894003,68.71866342,23.51851027,120.0874182,147.1202664,18.01527274,66.76771247,283.3668558,36.75809048,145.3042802,13.17368467,106.6310891,7.6,99.28,521.38,334.72,9.74,631.36,31.49,104.57,22.61,47.63,52.64,5.74,38.86,103.43,9.2138,44.84575,7.410015,237.9385,136.5045,4.66817,11.97995,0.587554,47.05625,24.1719,42.58506667,33.81183333
SNORD116-14,136.3170543,57.12100896,284.8644947,155.4018797,157.1270572,366.2912234,368.1843567,429.9835071,337.3079471,20.45013281,429.2657934,207.7276431,34.49243193,117.4719337,91.93952741,283.7729701,185.5361756,445.9911594,323.9122557,66.74437031,328.6668951,125.9078057,78.4078047,94.7537262,315.8236173,62.94952093,78.05982506,225.6181172,156.8247663,57.41264357,112.9049961,283.8570649,286.2250322,423.2134849,113.6117892,23.74428086,49.08762919,157.8456563,174.6975996,116.7331047,148.7798035,133.4529041,190.2524325,95.70686088,323.437589,122.3495978,75.83743977,37.41029043,31.13389327,166.5201276,220.4415357,170.5922969,65.80267744,42.06162199,46.75400925,147.9026944,284.7173429,225.4230663,1328.671188,39.93988822,11.70966728,92.22465966,0.0,240.4464983,230.9629017,20.2279766,305.8270989,205.4077493,566.4234688,54.32103562,43.15697586,143.8813683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCAP31,18.36961974,24.03790583,16.53389171,28.66762555,16.44045815,29.22560303,40.15687454,29.79520588,11.99999284,22.2696865,32.53180432,51.318681,15.87096896,24.24211164,30.76173548,17.87464409,25.45025735,15.75080866,35.23585748,23.65801199,39.11346895,8.082015065,11.61017979,30.02191036,18.97854406,23.34657174,38.07741827,18.09722436,24.51053622,11.52197364,30.5238544,21.91506434,23.87403798,36.0225338,31.77265021,14.09670877,22.17369441,38.1077785,20.28829992,28.94690916,34.97698123,17.87200514,30.54054184,40.91332881,40.22683293,22.9055063,24.32711352,24.20080839,35.75676312,26.59940432,16.05978124,22.56241486,16.46309899,16.79500046,20.90581277,51.73995292,14.00625257,20.86775664,18.84859059,44.09106456,31.82349552,29.80527132,0.0,28.62603824,26.51850507,41.33187337,34.08141361,24.51862116,15.80275359,44.44782943,33.27511759,50.1303473,186.61,312.31,242.05,75.48,138.05,64.12,150.97,113.69,111.69,177.11,207.35,153.1,136.63,139.87,266.854,215.8745,332.2225,128.463,577.632,261.385,204.7075,163.127,328.223,508.3795,478.452,341.089
APCDD1,16.38690584,11.6700378,1.074725221,3.85775158,52.19560065,7.214324775,1.737374428,0.57922457,2.370447271,5.230366006,0.199454711,2.608881948,30.94299677,39.38219637,1.811462954,4.829850902,4.519225729,47.16524958,5.284520618,0.427126165,6.776791606,56.88874502,24.06652349,480.9693096,5.512069807,56.00572111,1812.110083,6.184736196,3.949156351,19.32285558,20.60075227,9.411655726,2.450378235,1.142187545,90.05329431,15.62726778,20.2238489,33.017224,2.708510967,5.06275603,0.29224632,2.208901584,1.420858024,7.501177001,7.694325306,0.133526009,6.547016888,36.96535307,273.103723,0.722048101,0.836021182,2.611511856,3.616255583,29.53598545,90.99912812,3.71425632,9.205526572,0.698674181,0.699419642,89.25143918,1.812251963,0.411932431,0.0,5.280991217,9.653604687,2.387173752,2.576154258,53.92755166,6.621560207,67.81710217,0.987317141,1.224411427,0.8,2.71,290.78,307.19,1.53,1.1,8.2,13.12,5.13,13.23,12.23,58.62,7.34,2.88,1.486555,6.130985,16.16325,18.75385,17.0835,4.48088,98.6485,3.234925,198.1395,3.97128,13.25496667,220.0246667
AQP3,0.783735068,3.708413407,1.784368409,5.099773069,49.53749309,6.002503295,2.344545066,0.563072045,0.872033842,3.182025512,0.185329779,0.269614899,0.481365966,63.39371781,0.771173212,9.504599745,0.791652774,8.956247667,0.392005315,7.993263246,0.731763101,14.7410767,25.98830956,17.37573675,3.102982037,0.222107399,12.57757208,1.585364421,1.723521784,7.266571691,1.26053443,6.833808809,0.387156336,0.510364957,13.23527726,10.69409625,0.206663772,9.920124176,4.310776866,0.574973635,0.457347528,1.137861756,0.757883371,10.37902486,0.217119366,0.574639991,13.1574106,39.77619811,2.588444588,1.273922263,6.975180565,3.52563242,7.552409254,44.271487,111.1608302,1.7731044,1.84145556,1.370421546,0.776899987,100.8068398,1.026850372,0.483486701,0.0,0.280656108,1.09481569,1.079125609,1.904009066,2.168253901,3.004140717,42.16056967,1.326445738,0.219883613,1.05,2.05,3.4,2.5,0.33,11.59,1.81,8.84,2.73,3.39,25.59,226.96,4.39,5.28,1.0713315,1.2285,57.04845,55.33,131.4405,1.505456667,183.213,0.1739308,343.8015,1.370145,4.74554,8.935273333
AHNAK,366.6243792,165.34653,99.97775125,420.8687984,346.4450223,155.3684667,128.6411522,90.63660095,237.4744692,383.1156938,255.3555297,84.73320515,489.2664619,318.7029164,135.0974729,169.5218488,80.64932681,262.8018072,77.98798237,196.3046112,249.6732746,228.0786067,383.5692968,555.4085901,123.3908362,99.00550845,363.4965167,96.90533822,107.6590706,605.8810944,197.4562142,220.0587593,33.56355776,96.85675135,256.6765113,333.8496718,189.8817921,312.2297131,286.0490295,217.1129354,115.625475,177.0451088,291.0699363,457.8912077,85.3853823,228.5490858,243.3517456,469.274817,345.0384145,149.4769284,153.9868761,139.1525123,163.5947855,486.6934946,775.4494486,95.08812059,222.6487694,81.8110543,70.63278006,236.0564162,66.03601806,107.6307113,6.189975796,177.7385273,182.7328197,504.4810928,268.5035321,199.423623,501.3037647,492.4183454,737.4539367,138.0556893,5.74,4.75,20.97,20.36,2.79,16.39,61.91,33.86,30.12,20.91,14.64,57.46,24.16,28.73,43.37835,25.01975,55.9678,31.5586,42.88725,16.15243333,59.6909,8.304745,77.262,37.74175,27.934,12.2331
SNORA71A,61.95692202,47.67075228,18.70547565,49.99886563,76.83834047,310.2201476,89.28484327,19.94720233,16.55221338,44.62945827,405.4697485,279.6404702,80.20153859,16.41969686,71.67976076,147.118692,59.41055925,52.87781086,322.4788804,124.2318116,145.6550552,29.0982584,11.53368063,18.80147976,57.7611659,298.5794879,21.68145415,289.7455128,589.626503,256.4527421,17.50510211,42.07300859,353.2696916,161.2693017,23.35821786,30.48659686,84.80542722,30.15266507,43.96567461,46.77285527,129.2459351,28.70611667,180.3555861,59.36148412,264.0032372,23.37285702,63.45457512,50.50310631,14.64046537,177.6159846,43.49465709,58.38480135,53.70925683,28.01398849,36.23609459,63.26236333,19.58690031,184.574366,191.2318353,38.38390033,941.0406999,33.68592379,0.0,167.3446443,44.16393249,37.35813817,341.5918685,130.9846517,1246.524751,33.84870927,168.5991832,358.6105872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0985,3.867415,46.8701,0.0,0.0,0.0,0.0,10.3205,0.0,12.4449,0.0,7.619966667
SNORA7B,302.8492829,102.0084907,14.11388695,46.73236382,131.2361178,137.0244212,56.61982076,59.00360834,47.86475955,149.0372884,302.6366515,71.97780287,147.0102435,99.41661427,67.52561484,133.7997493,86.74874784,139.3144165,67.59702143,511.1968854,111.9171045,50.55560723,47.96916753,117.2907088,513.1755496,312.8745721,132.0570652,412.8005499,176.5114352,805.6356927,65.23364726,100.887889,593.8390628,181.1614973,36.95256559,164.4095306,103.2968968,81.01031238,304.238756,194.4798978,57.13625808,78.03461314,201.2119315,103.6614406,100.2885942,103.4836174,120.6723544,72.13894446,57.28554499,106.7242636,106.4313571,39.43412011,185.8627722,213.6501765,117.5534304,98.29332812,197.8834629,192.9917954,267.8358852,50.81034288,702.8986255,76.10673927,0.0,247.4025905,55.30807773,46.96107125,248.1422565,399.9170658,1024.159707,152.3764896,137.5142336,188.6826817,0.0,0.33,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.498375,0.0,51.9764,0.0,4.284105,0.0,2.76612,0.0,0.0,0.0,8.6903,15.05386667
JUP,9.8416221,14.57970498,3.072587723,3.671393359,72.85875857,12.17230054,4.478277489,5.472658935,2.038630896,8.307552786,7.417059149,3.208530881,6.085676647,27.19605504,8.06289154,4.422021868,3.138261674,11.77926561,1.911392675,8.302805977,1.737131508,51.14893713,17.9107025,19.16694202,2.515207521,1.869175523,33.42643447,1.142641506,7.304451714,32.47901262,5.988403969,3.395708773,2.926229928,2.066193475,16.01371821,12.27490425,9.592797153,25.57291964,4.985981545,8.076371165,1.384836755,2.664953965,2.59920089,14.43446322,4.935188421,2.743819534,7.500425332,33.71779669,7.645865433,7.448327153,3.666751072,6.909800676,2.823941809,26.8407202,114.4017199,4.499662351,7.445069897,10.50486796,8.661899728,40.74228448,1.717505374,1.171188408,0.405276492,9.489049489,3.090171491,1.1311848,3.643476835,9.573875367,3.282602101,27.1892022,1.471224969,1.352740614,4.69,14.23,8.35,20.39,19.19,3.73,15.06,9.76,7.24,18.84,9.12,217.22,7.7,19.5,10.109075,7.827015,57.24475,45.6775,78.57715,6.483443333,283.817,9.76371,442.29,5.817845,10.56176667,4.50927
COX7B,132.1908276,157.3675603,195.4886288,230.4446295,83.87831479,200.426599,151.3001665,268.2708616,144.7108714,113.0434994,280.1951596,850.0139601,167.5744244,72.82208589,283.6995296,71.98388169,297.2338047,147.7460309,558.7756485,50.07529741,212.3489816,51.09827475,149.5235872,157.2796213,78.79922835,128.7737957,171.9006938,99.64472812,162.6498091,25.26330647,332.2672731,106.9401011,288.6585243,87.24137627,251.2444611,83.20912459,120.8619893,205.2357992,94.45241622,190.7884109,245.8252994,274.9525402,193.4247876,279.6552154,268.6165258,194.8390437,139.6165287,156.8898216,235.8678689,200.5370758,168.1131663,154.819757,113.6326503,139.3076001,142.8693314,302.2068068,94.38265167,161.9511596,229.540092,366.50068,133.0242481,166.6926136,0.0,140.5383102,219.752697,119.9355477,256.6546865,37.33150706,25.26871037,163.4973,130.4630036,313.4761763,140.64,350.52,119.7,48.87,106.35,67.22,101.79,82.08,68.94,102.34,116.2,104.8,96.04,146.6,369.718,289.71,232.9135,181.156,179.109,232.4466667,341.2185,189.4575,335.599,762.544,438.7946667,116.4113333
SNORA12,130.1392286,82.35567913,98.80563081,57.72069816,92.50465912,202.8530711,114.3177986,46.85339335,112.718053,146.3857271,344.6414594,119.2491107,115.1833441,133.1935226,108.6778242,1412.869798,164.0554551,221.6629222,139.9729247,184.3679921,143.6215126,60.74378647,126.9065363,297.2901663,480.1240284,188.5458611,80.12375412,501.5760242,203.3506324,127.0829316,56.85475665,349.214886,364.1010737,145.9475222,86.89274864,158.0150372,163.2597872,70.26985211,211.4360495,192.3641628,102.9601679,109.8109591,80.55344508,79.61015363,158.5360055,137.0812523,169.1441069,154.4543757,159.5731635,134.9178616,180.60835,113.7873023,457.7785608,223.6896192,137.7950667,81.95703723,186.984804,131.4775325,400.3908445,67.64251966,372.0763072,133.673475,0.0,184.764296,79.04928793,70.94190715,182.6005239,227.9397218,248.0150393,270.5661833,147.7249986,122.6743639,0.0,0.15,0.58,0.0,0.0,0.48,0.21,0.0,0.63,0.65,0.99,0.14,0.78,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARF1,12.89115,31.75699406,10.49140599,18.70761481,10.11577749,15.58477956,21.04335236,18.57943002,10.00455395,14.23941463,19.5536851,14.6117455,23.2010901,11.76823152,15.4772025,3.135101739,15.39477473,8.736576192,15.44876238,10.10656681,16.63768319,8.954288427,8.643949465,12.18318423,8.666471708,5.725354882,19.06838752,3.315299897,10.40173704,5.052288523,11.98012715,11.73530613,6.690559933,13.79688272,18.126043,9.426625003,10.98901542,13.75829963,12.34722239,13.66918911,15.7182782,13.70111908,14.78988818,17.22892711,15.46636248,24.9021754,12.83843274,14.4048439,19.55310828,14.83360443,11.09310079,17.5994158,10.24366576,11.43246027,13.394013,25.32077532,12.92970376,13.17311741,13.38031428,22.85607681,12.91095187,11.32926632,0.0,15.80314269,13.53611466,14.50111562,15.39081046,4.812783934,6.764982459,14.05320214,25.66549951,15.41822542,238.35,289.17,230.69,123.64,351.71,147.08,271.46,239.93,151.58,269.63,356.63,264.33,294.34,251.85,373.5885,212.44,222.3445,292.9995,377.9415,384.8706667,262.7685,336.215,323.9095,167.0545,488.27,316.412
TMA7,10.2321763,15.26565323,6.169978922,20.54124198,11.49793677,11.93807143,15.18689417,9.12604585,7.830935055,12.37496976,12.29812765,13.16507811,14.74042628,11.20103739,16.77040305,16.32358553,10.22810182,8.687952483,18.06739246,16.70201682,11.22833867,7.645859304,6.875369013,7.653082909,16.19937394,6.829140318,7.949643531,6.361505187,10.68675289,15.91510148,13.10557736,7.40072608,10.92675724,13.23930007,21.0813798,8.446808145,11.3578481,11.74641164,14.5951415,15.93249991,9.760585252,7.391948409,7.268043135,17.41660174,6.695850667,9.147829372,10.86833084,11.77802927,12.89852714,5.724231562,6.024693905,10.44795404,9.789293824,10.05764342,9.24878557,17.20585983,8.633656359,21.26353756,6.251898255,17.58233088,5.230149446,10.74583132,0.0,12.59621136,9.367267329,7.112738673,7.455591613,8.207437066,10.09814208,9.198626493,11.95740477,8.515345127,364.44,354.76,281.42,200.4,235.47,168.8,188.38,168.24,240.85,262.56,390.28,311.51,470.44,274.28,243.5075,365.044,222.9125,336.9755,324.2415,296.007,350.795,312.4545,358.0865,415.6615,465.2403333,261.9433333
PRDX5,32.77803077,24.64341758,24.26958357,44.67615629,25.32629313,25.50806107,24.18322924,57.28846254,20.78372698,30.57438613,45.91733775,90.15016089,28.92439329,37.34689783,38.7382157,46.7144317,20.33562727,28.7030312,38.64572067,35.69821886,53.04149436,13.47812791,16.1193973,26.19882789,14.00169093,12.07451055,35.0091745,10.99604502,25.81634126,15.20023619,56.77777991,15.44815497,21.42339566,26.05258131,34.94680911,23.31526434,24.60273071,36.81922244,21.6540721,32.42084086,39.24193447,32.20239996,31.54098574,35.13432651,32.76552792,36.48303553,26.48516174,27.03949048,31.32535015,34.57410674,17.80355693,44.95438622,21.42482489,21.00678614,26.12289716,45.59860336,20.08753678,30.71164519,35.35623149,54.29747468,21.93458881,27.29701618,1.593982713,19.05068661,32.40215786,29.22293043,35.35642576,18.00555319,12.5142288,24.11916073,56.17473703,26.71853373,223.7,450.67,278.83,111.21,174.6,382.93,210.61,142.0,145.42,179.52,243.27,262.86,289.89,367.22,178.506,185.9135,156.837,136.308,569.927,182.4803333,272.149,197.8195,522.0375,286.8,143.978,185.6623333
NDUFB7,30.65779904,21.38174291,8.762110717,38.02507532,26.68025132,16.89367598,12.11029388,33.02974542,7.038949279,17.02250466,21.42549086,68.40710608,43.80381313,21.62693396,20.05114418,2.578441822,26.66938227,14.40132032,10.81901293,33.06942191,31.32635219,11.37045161,6.749389781,24.89492309,12.64478236,5.542824747,31.18339965,4.402085528,12.71834281,23.38000088,31.87221342,10.98248774,8.044338354,13.03203619,32.85671469,16.49607531,19.35700195,23.53151884,15.13788198,21.89831167,28.69955209,21.09986485,13.76059057,27.1937568,10.72943043,23.77887901,13.23697204,18.48172016,22.82781676,18.11315341,9.07733553,24.88198322,9.326617332,11.38505564,16.87241402,33.25792815,14.22407309,8.01877509,9.042416183,37.92065911,16.20090763,16.88998412,0.0,21.9152917,14.79816962,15.0069419,27.56493347,13.68444483,19.55937699,13.6714944,21.94022169,1.569758239,217.03,431.95,541.02,119.39,207.11,348.15,133.68,109.84,135.37,141.62,509.94,189.13,281.12,335.39,174.4145,148.0025,121.0815,143.159,310.6075,95.56626667,276.813,110.6405,537.8945,224.876,183.5593333,97.1874
FKBP1A,7.376745951,11.92263729,9.73771281,7.672821901,11.19913585,16.64215034,24.72809098,14.51032971,12.70001597,14.71002548,7.749669489,27.90217743,25.46614779,21.15104131,12.27532872,16.17725394,11.80458042,14.50485785,6.749861571,20.58542786,20.02129611,6.707063053,12.472278,13.63243939,10.87450132,12.23680917,35.47089415,10.23386358,23.21348439,11.53737381,18.74123193,22.48070572,19.19008321,11.76128363,17.83094766,8.881916839,14.80581208,16.44994246,16.63726758,15.10657159,17.48780321,16.01127346,25.9597641,16.37175634,9.346627334,12.31755701,16.69983963,17.74961397,18.28516457,25.8304427,13.00781042,17.60125138,11.54171554,11.06525127,10.12199117,20.74352936,11.1427632,20.20412663,11.43276352,33.16050125,10.41231269,14.72189163,0.0,14.66355875,14.49330772,24.72627327,24.13072973,9.270091839,6.767822898,11.68388169,24.5324443,43.63122981,350.06,315.27,273.7,151.24,149.48,131.79,512.89,203.28,297.5,365.72,340.79,326.0,293.07,299.93,185.2325,175.669,318.9085,191.3255,219.1645,108.5063333,191.358,333.6195,336.649,194.5125,295.5386667,459.3946667
MRPL41,0.933754657,2.192632164,1.196654932,4.373893964,1.269381075,1.865213505,0.801028161,4.670003586,0.630299516,1.328673517,2.054647706,3.340725004,1.292302913,1.136023706,1.108229135,0.245351906,1.416110343,1.874115877,0.590744361,2.596842222,0.919848482,1.137205376,0.712210456,2.789000766,0.779355565,0.92732877,2.358909392,0.55205115,1.186427247,3.264740876,1.383716759,1.050569099,1.465795539,1.01996671,2.169638265,1.209966138,1.408393075,1.178413235,1.77444047,1.195871725,1.81516899,2.431620303,2.049841542,1.332053171,0.849558034,2.400373185,0.898461385,1.118017965,1.91845989,0.441739502,1.113332227,1.066125783,1.368384634,1.018268847,1.306000089,1.626073163,0.9454548,0.560677589,1.244787517,2.092451032,1.524160184,1.539290557,0.0,3.015095644,1.193267199,1.427987151,1.508794493,1.997964449,1.903474019,1.402670997,1.659366388,0.198662781,59.44,153.79,125.2,125.19,53.66,70.92,22.88,33.02,51.06,38.82,83.37,55.14,42.06,73.19,117.5075,59.96535,81.4794,80.18165,1060.58,76.0193,89.8515,84.0709,291.571,64.72795,173.4946667,93.91973333
